timestamp;sku;vendedor;cantidad
27/3/2019;14;57;9
19/4/2019;69;39;1
24/6/2019;118;1;9
28/9/2019;4;48;4
21/4/2019;65;36;1
7/2/2019;20;55;4
31/7/2019;83;27;4
31/10/2019;12;12;8
17/2/2019;127;19;2
17/8/2019;109;24;5
20/1/2019;124;12;1
19/8/2019;15;46;8
26/10/2019;104;34;1
8/5/2019;91;56;7
30/1/2019;21;55;9
13/2/2019;48;50;10
15/12/2019;90;29;6
4/9/2019;125;1;7
11/7/2019;31;36;2
22/1/2019;50;38;4
30/9/2019;87;6;3
3/8/2019;34;17;5
25/12/2019;80;39;10
4/5/2019;65;50;7
7/12/2019;0;58;2
20/1/2019;18;32;1
23/10/2019;40;27;10
9/3/2019;73;2;10
9/10/2019;90;58;4
31/5/2019;34;44;8
19/2/2019;49;49;6
15/9/2019;117;1;5
17/10/2019;54;33;7
22/9/2019;128;4;3
5/8/2019;104;16;8
25/1/2019;126;15;4
27/6/2019;110;10;4
27/9/2019;123;2;1
15/3/2019;41;15;1
6/4/2019;15;15;7
14/8/2019;70;34;9
2/2/2019;39;4;1
9/7/2019;31;15;1
7/7/2019;85;22;5
30/8/2019;128;39;4
2/8/2019;33;51;8
1/9/2019;46;44;10
22/5/2019;63;8;10
10/1/2019;22;4;8
1/9/2019;11;29;5
28/9/2019;2;16;3
13/3/2019;94;9;4
22/4/2019;92;28;7
27/3/2019;45;23;5
6/7/2019;93;15;10
27/1/2019;80;47;1
28/9/2019;126;39;9
29/9/2019;12;58;6
22/11/2019;74;17;3
19/10/2019;7;55;8
25/5/2019;22;2;5
16/2/2019;18;1;3
26/7/2019;60;21;6
29/12/2019;73;36;6
14/12/2019;38;51;10
2/11/2019;91;21;3
7/10/2019;121;35;9
22/10/2019;69;7;10
6/1/2019;98;13;7
13/8/2019;77;17;8
15/12/2019;123;15;8
23/1/2019;47;3;2
8/5/2019;6;1;1
23/7/2019;105;30;9
27/5/2019;4;37;7
17/4/2019;96;53;6
27/8/2019;7;41;5
15/2/2019;76;8;7
6/7/2019;10;8;3
25/4/2019;112;21;9
14/10/2019;52;42;4
16/10/2019;59;51;6
19/8/2019;125;55;10
9/12/2019;78;4;1
7/7/2019;81;18;2
17/8/2019;119;10;1
13/8/2019;110;33;8
12/1/2019;19;42;1
3/4/2019;8;14;7
6/7/2019;126;13;10
30/4/2019;113;2;9
12/3/2019;108;18;5
17/11/2019;32;3;1
30/12/2019;121;54;9
16/7/2019;25;31;5
24/4/2019;117;47;1
1/6/2019;123;30;4
4/6/2019;71;45;3
13/10/2019;89;15;7
21/8/2019;66;27;4
10/5/2019;7;12;2
2/8/2019;88;56;8
3/1/2019;68;40;4
7/6/2019;86;12;3
20/3/2019;90;17;10
20/1/2019;75;41;4
21/10/2019;61;50;6
8/3/2019;0;50;3
2/1/2019;42;42;10
29/9/2019;88;16;3
4/12/2019;22;38;9
8/2/2019;68;1;6
28/3/2019;114;26;3
27/7/2019;102;53;3
24/10/2019;26;46;5
22/9/2019;22;1;9
23/6/2019;47;51;9
4/4/2019;51;4;5
20/9/2019;31;41;2
4/9/2019;112;8;7
18/9/2019;6;30;9
15/5/2019;97;51;3
23/10/2019;3;1;2
9/3/2019;21;3;1
8/7/2019;57;56;2
24/6/2019;129;31;5
18/9/2019;25;8;10
12/10/2019;79;27;6
20/6/2019;48;50;4
23/5/2019;24;57;2
7/6/2019;89;47;9
8/8/2019;29;20;7
16/5/2019;31;56;8
5/12/2019;28;5;1
13/5/2019;1;55;7
21/9/2019;19;37;7
9/5/2019;37;39;2
26/7/2019;86;43;5
6/5/2019;114;44;2
28/1/2019;21;1;5
14/11/2019;88;16;6
7/7/2019;124;3;2
25/3/2019;75;43;6
9/3/2019;110;46;3
4/12/2019;101;31;1
10/12/2019;34;42;2
10/9/2019;83;41;8
22/10/2019;62;13;4
25/8/2019;76;50;1
9/11/2019;23;31;8
15/8/2019;117;37;8
16/9/2019;111;19;3
17/4/2019;65;3;2
3/1/2019;40;21;9
5/4/2019;98;14;6
12/1/2019;72;58;7
20/8/2019;104;1;2
16/3/2019;101;55;6
6/9/2019;109;34;6
8/3/2019;100;45;5
17/6/2019;19;4;8
16/10/2019;40;12;9
6/6/2019;37;52;7
12/12/2019;102;14;7
17/12/2019;81;15;2
24/9/2019;86;22;3
31/7/2019;36;8;1
30/12/2019;49;22;10
1/10/2019;107;41;7
17/12/2019;96;7;5
10/6/2019;104;10;7
9/10/2019;54;30;6
25/3/2019;80;2;5
3/4/2019;64;15;4
14/8/2019;1;19;9
23/8/2019;50;15;8
22/11/2019;62;9;7
6/3/2019;72;8;8
8/6/2019;126;1;4
29/6/2019;33;54;9
8/12/2019;108;1;4
2/1/2019;111;51;5
16/7/2019;118;6;3
14/3/2019;84;44;7
23/2/2019;14;23;8
6/3/2019;91;57;3
3/1/2019;105;28;3
1/2/2019;4;12;5
2/7/2019;95;42;2
21/4/2019;30;3;2
1/8/2019;6;38;2
29/11/2019;23;17;7
17/10/2019;11;18;1
7/6/2019;37;14;7
7/10/2019;109;50;7
18/4/2019;17;42;1
25/6/2019;62;53;8
26/6/2019;118;44;1
26/10/2019;6;52;5
27/9/2019;116;3;7
4/4/2019;1;35;9
31/12/2019;73;49;6
7/11/2019;28;53;8
20/10/2019;118;18;6
23/7/2019;29;2;2
9/9/2019;75;29;6
8/2/2019;76;43;10
2/6/2019;92;39;8
3/2/2019;112;45;3
23/11/2019;28;45;3
1/1/2019;106;25;3
28/11/2019;93;29;8
17/10/2019;114;2;1
22/6/2019;91;41;7
22/7/2019;104;29;1
12/6/2019;9;39;9
19/4/2019;30;26;8
10/4/2019;76;40;10
3/2/2019;79;7;2
26/9/2019;28;14;1
7/8/2019;39;41;4
3/10/2019;89;2;9
30/11/2019;63;46;7
30/12/2019;9;24;9
11/6/2019;124;20;2
6/9/2019;73;41;8
2/9/2019;65;39;3
8/12/2019;48;35;8
18/2/2019;110;48;9
17/3/2019;76;9;4
7/5/2019;44;24;5
7/11/2019;0;44;7
30/11/2019;22;57;1
8/3/2019;37;1;9
29/1/2019;59;56;9
16/10/2019;83;13;7
22/9/2019;76;47;2
27/1/2019;19;6;3
8/8/2019;112;57;2
21/3/2019;95;52;4
15/2/2019;100;11;10
31/3/2019;25;35;4
22/2/2019;108;6;7
20/2/2019;17;28;5
15/11/2019;97;49;1
7/8/2019;111;13;5
2/2/2019;125;52;3
29/5/2019;75;41;9
2/5/2019;96;36;10
1/7/2019;16;36;2
21/8/2019;10;7;2
16/6/2019;106;28;8
16/4/2019;111;8;7
27/1/2019;20;35;9
10/11/2019;33;55;2
12/2/2019;92;28;8
13/1/2019;33;29;8
30/5/2019;36;52;3
23/12/2019;121;48;3
21/3/2019;112;10;4
19/11/2019;46;32;1
13/4/2019;36;11;1
27/1/2019;39;51;10
11/9/2019;105;32;1
25/1/2019;124;37;2
4/1/2019;93;11;9
11/8/2019;85;28;8
17/1/2019;107;35;2
7/7/2019;60;53;1
25/12/2019;28;34;10
9/3/2019;24;36;9
20/10/2019;77;43;1
30/10/2019;101;58;6
2/3/2019;12;38;4
16/11/2019;104;14;4
21/11/2019;62;29;6
6/2/2019;53;23;2
25/9/2019;8;1;8
29/5/2019;127;9;6
4/11/2019;36;35;8
31/8/2019;79;21;10
29/3/2019;106;27;6
11/2/2019;101;24;6
17/2/2019;72;54;3
14/11/2019;80;8;2
3/6/2019;24;17;7
26/5/2019;73;36;9
2/10/2019;71;6;5
2/3/2019;18;17;1
4/1/2019;120;15;6
6/6/2019;100;17;9
4/3/2019;2;16;6
24/5/2019;20;38;7
12/3/2019;119;45;8
11/10/2019;87;3;2
1/11/2019;88;26;2
15/10/2019;92;27;4
26/1/2019;4;19;2
6/12/2019;124;44;7
28/7/2019;103;53;1
29/1/2019;61;8;8
20/12/2019;113;32;9
16/2/2019;74;19;5
22/5/2019;33;22;6
3/3/2019;103;31;9
5/5/2019;6;6;1
10/2/2019;81;12;6
26/9/2019;122;52;6
30/6/2019;56;45;9
15/8/2019;79;6;7
12/10/2019;27;48;9
5/9/2019;27;20;7
26/8/2019;97;7;8
25/6/2019;50;23;9
4/12/2019;20;6;3
4/10/2019;123;33;1
12/2/2019;120;28;10
25/12/2019;98;7;7
26/7/2019;82;3;1
5/6/2019;15;54;10
7/9/2019;23;34;8
24/7/2019;67;6;7
10/3/2019;2;54;1
21/2/2019;2;4;6
15/8/2019;50;42;6
25/9/2019;17;5;2
9/2/2019;35;3;5
26/10/2019;24;32;7
20/1/2019;27;2;3
17/6/2019;118;44;6
18/9/2019;53;46;2
28/7/2019;20;21;2
26/8/2019;23;35;9
14/10/2019;114;41;9
9/8/2019;85;39;7
15/10/2019;1;30;2
29/1/2019;118;9;5
20/3/2019;37;19;7
5/8/2019;17;42;2
6/3/2019;41;42;6
22/7/2019;69;10;4
26/2/2019;98;34;8
13/7/2019;44;50;1
26/8/2019;47;18;4
5/5/2019;54;3;4
2/5/2019;117;55;3
17/11/2019;87;5;6
21/6/2019;101;33;8
6/3/2019;16;20;1
3/8/2019;118;43;8
23/12/2019;118;27;8
1/8/2019;122;2;5
11/4/2019;11;56;3
5/4/2019;102;31;8
16/5/2019;36;40;4
18/1/2019;117;49;5
20/11/2019;60;11;9
9/6/2019;7;58;4
10/10/2019;42;33;4
29/1/2019;36;33;4
15/5/2019;30;31;2
16/9/2019;23;43;6
7/1/2019;73;37;8
25/10/2019;76;58;6
19/9/2019;127;20;8
16/11/2019;41;21;4
28/4/2019;40;37;3
9/12/2019;27;42;10
25/12/2019;11;27;8
27/2/2019;121;23;10
28/8/2019;84;26;1
6/3/2019;128;8;1
23/11/2019;124;17;4
8/3/2019;49;14;1
27/2/2019;73;56;10
12/6/2019;45;35;4
17/5/2019;108;13;4
2/3/2019;68;34;3
1/9/2019;89;45;5
11/10/2019;85;14;9
21/7/2019;7;33;1
16/6/2019;39;52;5
30/11/2019;2;15;10
25/9/2019;48;41;1
26/1/2019;90;35;3
2/9/2019;71;2;10
23/10/2019;11;37;10
9/1/2019;4;55;5
12/10/2019;77;54;5
27/6/2019;105;19;10
7/3/2019;14;10;3
4/10/2019;64;11;6
19/11/2019;88;41;4
7/7/2019;10;57;2
25/3/2019;119;56;6
20/6/2019;64;23;2
17/11/2019;15;2;8
6/1/2019;34;58;9
29/7/2019;19;36;6
7/9/2019;29;53;2
23/7/2019;93;50;7
4/1/2019;97;44;6
27/2/2019;126;32;6
8/2/2019;69;24;1
8/6/2019;13;46;6
3/7/2019;18;10;2
4/12/2019;52;2;9
28/12/2019;63;31;5
6/5/2019;55;1;5
8/2/2019;80;20;4
27/9/2019;15;3;3
12/10/2019;129;14;2
16/6/2019;104;21;3
5/2/2019;8;17;6
23/3/2019;99;13;9
12/8/2019;47;56;9
12/9/2019;3;27;6
22/8/2019;20;25;1
20/10/2019;104;39;7
12/1/2019;10;47;3
31/8/2019;59;34;9
21/4/2019;30;3;7
14/7/2019;85;1;10
14/7/2019;19;50;7
31/7/2019;100;33;10
4/4/2019;74;18;2
17/8/2019;63;29;2
24/6/2019;84;15;7
29/7/2019;60;23;6
25/8/2019;119;39;5
27/8/2019;60;43;1
26/3/2019;50;15;1
1/3/2019;24;3;8
28/8/2019;100;9;1
26/11/2019;9;23;8
13/12/2019;35;54;8
25/1/2019;86;45;4
22/10/2019;58;3;10
2/9/2019;108;19;6
30/11/2019;24;58;6
20/9/2019;60;3;4
29/9/2019;79;13;7
12/7/2019;28;27;3
23/4/2019;67;39;9
8/7/2019;129;47;3
24/9/2019;27;31;1
2/8/2019;120;12;5
5/1/2019;31;27;1
4/4/2019;11;13;6
21/5/2019;128;49;8
15/3/2019;46;33;5
4/2/2019;82;33;6
21/10/2019;85;52;9
17/8/2019;82;40;9
8/11/2019;54;52;4
26/4/2019;45;29;1
26/10/2019;90;14;8
5/2/2019;84;36;4
8/10/2019;68;48;3
17/8/2019;101;5;2
22/12/2019;20;5;5
23/12/2019;118;57;1
29/12/2019;121;24;7
3/1/2019;118;1;3
14/10/2019;40;47;3
2/9/2019;26;20;10
7/10/2019;72;32;10
15/8/2019;7;16;9
2/5/2019;16;43;5
12/3/2019;20;48;2
10/3/2019;68;29;1
3/4/2019;15;10;6
1/1/2019;128;22;5
26/7/2019;16;13;8
17/9/2019;79;25;7
27/1/2019;36;11;7
8/5/2019;35;9;3
17/2/2019;12;47;10
12/10/2019;121;29;8
5/6/2019;126;2;8
13/8/2019;24;28;7
17/6/2019;101;55;2
30/10/2019;37;17;10
27/12/2019;40;29;3
31/1/2019;111;28;7
10/9/2019;1;16;6
29/8/2019;67;4;5
12/7/2019;33;23;10
28/5/2019;110;15;8
29/7/2019;20;4;9
16/3/2019;113;27;4
2/4/2019;61;30;7
8/6/2019;32;28;10
5/11/2019;125;27;6
26/9/2019;3;43;7
24/8/2019;40;53;5
14/2/2019;126;30;5
5/5/2019;121;7;4
24/3/2019;126;49;5
28/2/2019;31;23;4
24/12/2019;53;38;3
29/7/2019;0;21;3
15/5/2019;28;17;1
30/11/2019;101;42;4
24/4/2019;114;55;5
17/11/2019;6;29;7
7/10/2019;80;13;2
22/8/2019;84;8;8
9/5/2019;30;12;4
20/12/2019;28;30;1
8/8/2019;19;58;3
28/12/2019;30;50;8
17/1/2019;2;2;4
12/2/2019;123;17;10
13/4/2019;62;53;1
12/12/2019;67;33;6
23/11/2019;44;4;9
8/12/2019;83;5;6
27/2/2019;11;30;7
26/5/2019;108;48;3
16/1/2019;107;10;7
3/7/2019;93;50;3
26/9/2019;96;39;8
15/10/2019;89;14;2
15/12/2019;95;32;8
31/5/2019;2;47;3
18/5/2019;124;28;9
4/4/2019;25;13;5
25/1/2019;79;55;5
11/6/2019;40;46;7
22/11/2019;110;13;6
13/9/2019;28;19;9
28/11/2019;124;16;7
15/11/2019;86;51;10
2/8/2019;49;21;7
24/2/2019;109;44;4
31/5/2019;21;37;9
29/10/2019;17;49;3
15/3/2019;68;8;1
7/5/2019;25;55;8
18/9/2019;75;3;1
30/11/2019;55;57;3
17/12/2019;75;14;3
23/3/2019;82;29;4
1/10/2019;63;53;9
16/2/2019;94;47;7
21/4/2019;86;1;9
11/12/2019;105;37;3
22/9/2019;61;8;8
25/5/2019;24;12;7
13/10/2019;30;47;3
22/9/2019;89;14;10
12/6/2019;59;12;1
30/6/2019;0;17;2
11/4/2019;30;50;9
26/7/2019;10;29;7
12/12/2019;88;44;2
1/6/2019;25;33;9
11/9/2019;85;29;8
5/4/2019;29;19;6
30/11/2019;21;31;4
14/8/2019;110;36;7
4/1/2019;102;54;2
13/8/2019;30;27;2
30/8/2019;47;37;2
15/10/2019;57;10;7
11/7/2019;94;33;2
26/7/2019;37;34;9
2/10/2019;22;18;4
9/6/2019;17;21;2
11/7/2019;124;44;3
15/6/2019;3;21;9
1/10/2019;31;45;7
29/5/2019;111;14;3
7/2/2019;20;25;9
10/12/2019;42;45;1
1/10/2019;123;44;9
26/3/2019;98;44;4
19/1/2019;121;3;9
14/4/2019;22;33;8
24/4/2019;31;27;1
21/5/2019;31;10;5
8/9/2019;32;43;8
22/8/2019;73;45;1
18/8/2019;87;56;10
10/11/2019;55;12;2
4/2/2019;13;29;5
22/9/2019;119;12;1
16/8/2019;37;21;10
19/3/2019;76;55;10
10/12/2019;51;24;10
4/5/2019;8;41;4
4/9/2019;24;1;8
2/12/2019;22;49;9
8/3/2019;98;37;4
23/6/2019;8;56;2
8/8/2019;76;13;3
19/4/2019;46;55;6
9/3/2019;94;3;10
14/3/2019;15;19;9
14/9/2019;50;1;2
27/4/2019;81;53;2
19/12/2019;19;9;8
10/9/2019;5;1;10
20/9/2019;7;20;7
25/12/2019;82;25;1
31/7/2019;104;13;5
17/1/2019;38;39;4
5/12/2019;68;55;3
26/9/2019;91;49;10
1/12/2019;88;7;4
15/10/2019;116;2;3
28/1/2019;120;39;9
13/9/2019;29;29;3
29/10/2019;13;15;1
30/9/2019;120;8;5
11/10/2019;27;43;8
10/12/2019;129;36;3
2/3/2019;74;19;6
19/6/2019;31;26;4
2/1/2019;4;35;2
8/7/2019;113;13;1
24/12/2019;97;31;2
22/1/2019;124;28;8
20/9/2019;43;8;3
5/11/2019;40;45;5
21/12/2019;55;54;5
13/6/2019;43;5;4
1/3/2019;42;23;2
29/6/2019;106;52;2
19/4/2019;81;8;6
19/12/2019;95;15;2
25/7/2019;9;6;2
1/4/2019;33;13;7
11/2/2019;60;48;8
30/9/2019;121;54;6
8/3/2019;96;10;2
22/8/2019;64;13;1
27/6/2019;87;16;5
9/2/2019;51;11;10
11/12/2019;12;10;6
4/1/2019;74;22;6
13/8/2019;83;24;6
25/1/2019;128;4;2
17/4/2019;21;7;5
5/8/2019;5;56;3
6/5/2019;31;57;8
26/8/2019;118;1;9
12/10/2019;40;45;5
31/8/2019;86;57;5
1/10/2019;97;1;9
10/12/2019;36;55;10
24/6/2019;59;13;10
26/3/2019;59;23;6
11/6/2019;102;42;5
19/4/2019;97;54;2
19/11/2019;76;55;2
26/12/2019;69;26;4
26/12/2019;55;28;7
27/4/2019;39;41;10
21/1/2019;127;57;8
30/5/2019;85;5;9
7/3/2019;58;1;1
6/3/2019;26;8;3
8/9/2019;7;30;8
22/4/2019;112;14;5
10/2/2019;69;43;9
29/1/2019;33;38;2
10/2/2019;32;55;1
1/12/2019;49;49;3
22/8/2019;42;14;4
2/5/2019;33;21;9
2/5/2019;63;22;2
5/2/2019;28;58;9
10/6/2019;44;28;1
28/4/2019;70;19;4
24/8/2019;36;29;7
9/12/2019;102;20;3
12/5/2019;119;4;10
10/3/2019;104;28;3
4/4/2019;94;58;6
4/9/2019;32;52;2
8/3/2019;76;1;5
21/4/2019;30;16;9
21/10/2019;16;16;1
6/6/2019;20;20;3
20/2/2019;36;24;9
24/3/2019;66;35;2
12/4/2019;92;12;6
3/11/2019;26;7;2
3/4/2019;45;25;3
14/1/2019;28;39;3
30/1/2019;109;10;1
19/11/2019;52;55;5
12/12/2019;76;1;9
17/1/2019;14;41;7
28/4/2019;61;13;1
14/7/2019;77;40;3
19/2/2019;127;37;6
16/3/2019;25;21;7
8/8/2019;74;32;10
8/10/2019;64;45;4
7/10/2019;66;23;5
27/11/2019;57;57;2
12/4/2019;10;2;10
17/1/2019;82;2;3
12/5/2019;63;25;6
15/3/2019;93;32;5
21/11/2019;81;51;10
8/10/2019;46;5;6
22/3/2019;107;47;7
28/5/2019;79;38;3
23/6/2019;111;7;9
27/1/2019;64;28;2
30/8/2019;3;28;6
2/11/2019;56;49;4
2/2/2019;105;52;9
16/9/2019;104;37;10
24/9/2019;91;29;10
31/8/2019;100;2;4
14/9/2019;81;31;1
2/5/2019;127;40;9
27/10/2019;54;28;6
25/10/2019;57;2;1
7/3/2019;77;38;5
11/10/2019;76;23;4
17/6/2019;62;46;4
28/9/2019;53;24;5
10/6/2019;75;24;6
1/6/2019;78;4;6
4/5/2019;120;32;5
1/3/2019;78;51;3
13/4/2019;37;40;8
12/3/2019;26;45;1
11/10/2019;108;6;3
8/1/2019;12;3;1
19/1/2019;0;45;8
16/2/2019;105;52;5
24/5/2019;9;37;6
9/10/2019;2;29;10
14/9/2019;113;42;3
12/2/2019;29;19;5
24/10/2019;114;19;2
14/12/2019;78;53;6
9/5/2019;93;47;3
1/1/2019;70;17;1
6/1/2019;89;58;4
30/7/2019;106;20;10
4/1/2019;40;31;4
20/10/2019;2;31;1
19/2/2019;66;28;1
6/12/2019;20;30;5
22/2/2019;87;9;5
18/1/2019;126;48;9
19/5/2019;54;48;5
4/4/2019;44;28;7
11/11/2019;81;25;7
11/2/2019;63;10;5
23/11/2019;54;53;8
15/1/2019;66;8;6
19/7/2019;89;3;10
25/1/2019;14;7;2
7/9/2019;0;2;2
27/12/2019;40;42;10
20/11/2019;24;34;8
30/1/2019;65;15;1
3/1/2019;83;9;8
16/5/2019;26;38;5
10/8/2019;63;46;1
26/11/2019;115;38;10
23/9/2019;64;43;7
6/2/2019;87;7;5
19/7/2019;113;26;1
11/2/2019;47;20;4
29/1/2019;35;15;4
23/7/2019;49;54;5
16/12/2019;103;36;2
27/5/2019;37;5;2
5/9/2019;89;58;9
16/6/2019;24;3;5
29/12/2019;87;47;5
2/2/2019;81;53;4
4/7/2019;99;32;1
23/10/2019;29;35;6
6/1/2019;116;26;3
28/9/2019;61;37;7
14/10/2019;38;9;1
12/9/2019;39;33;4
24/5/2019;125;3;6
20/5/2019;67;21;9
13/9/2019;97;8;3
12/2/2019;109;32;5
13/4/2019;90;23;1
17/9/2019;109;18;3
6/10/2019;38;18;4
8/5/2019;78;46;5
10/7/2019;36;24;8
22/10/2019;41;13;9
13/5/2019;23;36;5
14/12/2019;19;8;5
27/2/2019;109;54;5
1/12/2019;44;37;10
24/2/2019;48;49;5
18/1/2019;109;5;9
10/9/2019;15;50;1
27/5/2019;124;6;5
13/1/2019;108;4;5
7/5/2019;19;30;1
4/4/2019;42;19;3
16/5/2019;126;34;4
8/6/2019;99;17;9
23/5/2019;104;27;3
26/1/2019;91;39;10
30/10/2019;112;28;5
14/8/2019;69;38;7
5/12/2019;41;49;10
6/2/2019;6;45;7
26/12/2019;81;32;10
30/5/2019;13;34;6
11/2/2019;123;46;5
29/3/2019;97;23;1
18/7/2019;86;50;1
23/5/2019;66;28;2
6/10/2019;17;6;10
8/5/2019;6;32;9
24/3/2019;40;33;6
17/6/2019;100;47;10
13/12/2019;57;7;9
4/4/2019;96;43;8
4/1/2019;92;22;6
2/4/2019;123;22;4
18/7/2019;60;57;9
20/9/2019;90;56;1
21/9/2019;42;41;7
1/10/2019;102;39;8
18/1/2019;115;40;2
9/9/2019;102;17;2
22/1/2019;28;27;4
25/11/2019;85;58;6
21/10/2019;23;9;6
1/3/2019;60;14;9
5/11/2019;58;25;4
20/5/2019;14;31;3
30/10/2019;111;47;4
1/1/2019;110;23;8
10/5/2019;63;42;10
11/3/2019;29;45;5
26/12/2019;71;2;10
20/9/2019;117;23;8
11/5/2019;10;35;8
3/7/2019;98;7;3
2/4/2019;58;40;8
22/11/2019;88;39;5
23/2/2019;64;58;2
21/2/2019;10;17;8
31/5/2019;4;47;1
9/4/2019;61;32;5
22/2/2019;73;57;1
19/12/2019;4;31;3
18/6/2019;116;14;10
31/10/2019;5;24;5
20/7/2019;39;8;2
29/12/2019;65;43;6
18/10/2019;82;28;10
21/7/2019;81;54;4
20/5/2019;127;33;7
10/11/2019;73;9;4
12/1/2019;87;1;6
1/4/2019;33;14;3
12/1/2019;30;52;8
25/1/2019;87;45;5
12/10/2019;15;11;3
29/11/2019;108;50;4
12/5/2019;79;26;9
18/2/2019;8;48;10
12/11/2019;12;32;4
5/8/2019;110;34;9
5/9/2019;49;10;1
30/4/2019;40;50;10
15/3/2019;30;22;3
13/7/2019;123;55;10
10/11/2019;115;34;2
29/10/2019;17;38;7
24/9/2019;30;28;7
30/10/2019;99;42;7
22/7/2019;45;55;4
17/3/2019;42;25;1
18/10/2019;23;48;3
26/11/2019;56;23;8
17/5/2019;92;9;3
2/3/2019;27;3;8
7/6/2019;113;51;1
4/2/2019;20;23;7
23/3/2019;25;9;1
11/11/2019;16;28;3
18/4/2019;94;58;1
31/1/2019;68;7;2
7/7/2019;117;2;7
18/5/2019;72;52;10
3/5/2019;43;42;1
18/8/2019;0;34;3
17/11/2019;117;29;4
22/6/2019;66;34;5
13/10/2019;5;54;9
12/9/2019;112;26;4
7/8/2019;25;45;7
16/6/2019;1;49;4
21/12/2019;98;50;5
1/9/2019;106;16;7
31/5/2019;66;38;10
21/4/2019;37;2;5
11/8/2019;126;39;2
8/1/2019;74;30;5
29/4/2019;54;52;8
15/6/2019;109;21;4
10/2/2019;21;29;9
28/9/2019;4;48;3
24/2/2019;75;26;9
26/12/2019;91;52;8
29/12/2019;9;37;8
11/2/2019;32;35;9
25/4/2019;65;43;2
7/8/2019;121;3;1
15/2/2019;127;4;9
27/9/2019;73;4;5
31/8/2019;101;16;8
17/4/2019;11;9;1
15/4/2019;15;14;7
3/9/2019;35;30;1
19/10/2019;6;20;10
14/5/2019;112;11;5
18/3/2019;47;40;6
5/6/2019;44;33;4
16/4/2019;127;41;3
6/3/2019;86;38;10
4/11/2019;57;47;7
20/2/2019;38;8;10
6/9/2019;93;31;3
18/2/2019;38;58;4
27/11/2019;79;2;4
28/11/2019;92;3;5
13/4/2019;119;16;10
26/2/2019;58;10;1
1/2/2019;61;9;4
17/3/2019;23;46;8
10/3/2019;28;23;6
7/7/2019;45;1;2
3/11/2019;25;19;5
29/5/2019;85;28;10
15/1/2019;85;42;4
22/11/2019;77;25;6
22/9/2019;22;56;5
26/4/2019;80;35;5
9/8/2019;29;25;1
24/10/2019;78;37;3
25/8/2019;56;25;6
3/12/2019;51;37;7
26/2/2019;57;3;8
14/2/2019;129;48;2
21/3/2019;114;54;8
8/5/2019;30;8;10
24/7/2019;48;32;8
7/6/2019;68;5;9
11/2/2019;120;48;1
15/11/2019;57;41;3
15/5/2019;55;58;5
1/4/2019;18;47;10
4/8/2019;109;31;2
24/1/2019;32;36;8
27/4/2019;76;10;4
26/12/2019;41;45;7
21/8/2019;67;16;7
10/11/2019;128;20;6
27/3/2019;48;4;4
25/9/2019;78;21;7
28/11/2019;96;14;7
13/7/2019;2;49;9
1/1/2019;72;42;4
4/12/2019;38;28;5
25/5/2019;122;20;9
28/5/2019;28;58;10
7/8/2019;75;33;6
16/5/2019;51;3;3
11/6/2019;109;16;7
10/8/2019;21;15;9
20/7/2019;28;56;4
18/9/2019;113;45;1
1/1/2019;69;43;10
1/3/2019;13;38;5
9/10/2019;85;29;7
13/1/2019;0;11;9
11/10/2019;24;34;4
10/2/2019;86;16;8
28/7/2019;104;1;4
4/12/2019;57;39;7
12/5/2019;35;20;4
6/5/2019;64;1;8
25/7/2019;116;54;1
29/5/2019;58;4;9
14/8/2019;9;52;2
24/1/2019;33;22;8
13/3/2019;80;28;9
11/2/2019;99;23;8
18/12/2019;41;19;1
1/8/2019;95;35;2
2/3/2019;44;37;5
9/12/2019;103;16;9
8/9/2019;103;5;6
25/10/2019;21;41;8
12/1/2019;117;41;5
11/5/2019;38;27;10
19/5/2019;30;11;3
3/1/2019;83;23;7
9/3/2019;92;55;4
2/3/2019;30;45;9
20/4/2019;112;18;2
23/9/2019;20;1;7
29/11/2019;70;7;6
26/12/2019;122;41;8
29/7/2019;60;20;1
3/11/2019;40;18;5
30/1/2019;11;43;6
16/3/2019;14;9;8
22/2/2019;75;19;8
1/1/2019;37;43;6
11/7/2019;71;55;1
19/11/2019;117;17;4
28/1/2019;58;7;2
5/6/2019;30;2;3
23/2/2019;61;30;6
17/1/2019;82;45;9
16/11/2019;128;28;6
9/1/2019;70;27;6
27/9/2019;46;18;6
9/12/2019;58;22;6
26/4/2019;78;29;2
30/6/2019;51;38;8
2/4/2019;103;7;7
24/11/2019;24;1;2
19/12/2019;54;12;2
16/10/2019;61;26;3
14/8/2019;40;45;7
24/11/2019;27;26;7
18/12/2019;21;11;10
14/10/2019;89;19;1
28/12/2019;119;23;1
3/12/2019;111;45;5
25/8/2019;122;54;7
10/12/2019;68;42;3
23/4/2019;47;48;2
5/10/2019;53;47;7
1/10/2019;38;24;1
6/4/2019;7;55;4
4/9/2019;23;58;7
24/5/2019;99;52;3
12/1/2019;83;50;2
21/10/2019;4;45;8
7/3/2019;64;23;10
13/2/2019;91;54;2
22/1/2019;112;2;8
17/10/2019;22;52;1
27/10/2019;44;22;8
28/12/2019;77;25;8
5/1/2019;2;11;1
22/4/2019;117;3;9
16/8/2019;108;4;9
12/6/2019;15;43;10
21/2/2019;57;43;3
23/2/2019;86;26;7
29/1/2019;75;9;9
21/5/2019;52;44;5
30/7/2019;15;20;9
24/11/2019;32;28;5
22/5/2019;91;15;6
14/9/2019;55;28;6
